#r-i 					  g-r 						i-z 
1.126621951219513917e+00 1.190515372960086360e+00 5.161117302750481972e-01
1.127621951219513807e+00 1.190523647924699890e+00 5.166672460049235305e-01
1.128621951219513697e+00 1.190531922889313199e+00 5.172227617347987527e-01
1.129621951219513587e+00 1.190540197853926729e+00 5.177782774646740860e-01
1.130621951219513921e+00 1.190535225083454440e+00 5.183337931945496413e-01
1.131621951219513811e+00 1.190529347269656091e+00 5.188893089244248635e-01
1.132621951219513701e+00 1.190523469455857519e+00 5.194448246543001968e-01
1.133621951219513591e+00 1.190517591642059170e+00 5.200003403841755301e-01
1.134621951219513925e+00 1.190511713828260598e+00 5.205558561140509743e-01
1.135621951219513814e+00 1.190505836014462249e+00 5.211113718439263076e-01
1.136621951219513704e+00 1.190499958200663677e+00 5.216668875738016409e-01
1.137621951219513594e+00 1.190494080386865328e+00 5.222224033036768631e-01
1.138621951219513928e+00 1.190488202573066756e+00 5.227779190335524184e-01
1.139621951219513818e+00 1.190482324759268407e+00 5.233334347634277517e-01
1.140621951219513708e+00 1.190476446945470057e+00 5.238889504933029739e-01
1.141621951219513598e+00 1.190470569131671486e+00 5.244444662231783072e-01
1.142621951219513932e+00 1.190464691317873136e+00 5.249999819530538625e-01
1.143621951219513821e+00 1.190458813504074564e+00 5.255554976829291958e-01
1.144621951219513711e+00 1.190452935690276215e+00 5.261110134128044180e-01
1.145621951219513601e+00 1.190447057876477643e+00 5.266665291426797513e-01
1.146621951219513935e+00 1.190441180062679294e+00 5.272220448725553066e-01
1.147621951219513825e+00 1.190435302248880722e+00 5.277568397079054341e-01
1.148621951219513715e+00 1.190429424435082373e+00 5.282180035817011232e-01
1.149621951219513605e+00 1.190423546621283801e+00 5.286791674554967013e-01
1.150621951219513939e+00 1.190417668807485452e+00 5.291403313292926125e-01
1.151621951219513829e+00 1.190411790993686880e+00 5.296014952030883016e-01
1.152621951219513718e+00 1.190405913179888531e+00 5.300626590768838797e-01
1.153621951219513608e+00 1.190400035366089959e+00 5.305238229506795689e-01
1.154621951219513942e+00 1.190394157552291610e+00 5.309849868244754800e-01
1.155621951219513832e+00 1.190388279738493038e+00 5.314461506982710581e-01
1.156621951219513722e+00 1.190382401924694689e+00 5.319073145720667473e-01
1.157621951219513612e+00 1.190376524110896117e+00 5.323684784458624364e-01
1.158621951219513946e+00 1.190370646297097768e+00 5.328296423196582365e-01
1.159621951219513836e+00 1.190364768483299196e+00 5.332908061934539257e-01
1.160621951219513726e+00 1.190358890669500846e+00 5.337519700672496148e-01
1.161621951219513615e+00 1.190353012855702275e+00 5.342131339410453039e-01
1.162621951219513949e+00 1.190351436674414787e+00 5.346742978148411041e-01
1.163621951219513839e+00 1.190354994046224135e+00 5.351354616886367932e-01
1.164621951219513729e+00 1.190358551418033706e+00 5.355966255624324823e-01
1.165621951219513619e+00 1.190362108789843276e+00 5.360577894362280604e-01
1.166621951219513953e+00 1.190365666161652847e+00 5.365189533100239716e-01
1.167621951219513843e+00 1.190369223533462195e+00 5.369801171838196607e-01
1.168621951219513733e+00 1.190372780905271766e+00 5.374412810576153499e-01
1.169621951219513623e+00 1.190376338277081336e+00 5.379024449314109280e-01
1.170621951219513956e+00 1.190379895648890685e+00 5.383636088052068391e-01
1.171621951219513846e+00 1.190383453020700255e+00 5.388247726790025283e-01
1.172621951219513736e+00 1.190387010392509826e+00 5.392859365527981064e-01
1.173621951219513626e+00 1.190390567764319396e+00 5.397471004265937955e-01
1.174621951219513960e+00 1.190394125136128745e+00 5.402082643003897067e-01
1.175621951219513850e+00 1.190397682507938315e+00 5.406694281741852848e-01
1.176621951219513740e+00 1.190401239879747886e+00 5.411305920479809739e-01
1.177621951219513630e+00 1.190404797251557234e+00 5.415917559217766630e-01
1.178621951219513964e+00 1.190408354623366805e+00 5.420529197955724632e-01
1.179621951219513853e+00 1.190411911995176375e+00 5.425140836693681523e-01
1.180621951219513743e+00 1.190415469366985945e+00 5.429612933748022563e-01
1.181621951219513633e+00 1.190419026738795294e+00 5.434035868773819944e-01
1.182621951219513967e+00 1.190422584110604864e+00 5.438458803799619545e-01
1.183621951219513857e+00 1.190426141482414435e+00 5.442881738825416926e-01
1.184621951219513747e+00 1.190429698854223783e+00 5.447304673851214307e-01
1.185621951219513637e+00 1.190433256226033354e+00 5.451727608877011688e-01
1.186621951219513971e+00 1.190436813597842924e+00 5.456150543902811290e-01
1.187621951219513861e+00 1.190440370969652495e+00 5.460573478928608671e-01
1.188621951219513750e+00 1.190443928341461843e+00 5.464996413954406052e-01
1.189621951219513640e+00 1.190447485713271414e+00 5.469419348980203432e-01
1.190621951219513974e+00 1.190451043085080984e+00 5.473842284006003034e-01
1.191621951219513864e+00 1.190454600456890333e+00 5.478265219031800415e-01
1.192621951219513754e+00 1.190458157828699903e+00 5.482688154057597796e-01
1.193621951219513644e+00 1.190461715200509474e+00 5.487111089083395177e-01
1.194621951219513978e+00 1.190465272572319044e+00 5.491534024109194778e-01
1.195621951219513868e+00 1.190464226630508993e+00 5.495956959134992159e-01
1.196621951219513758e+00 1.190463066409514381e+00 5.500379894160789540e-01
1.197621951219513647e+00 1.190461906188519992e+00 5.504802829186586921e-01
1.198621951219513981e+00 1.190460745967525380e+00 5.509225764212386522e-01
1.199621951219513871e+00 1.190459585746530990e+00 5.513648699238183903e-01
1.200621951219513761e+00 1.190458425525536601e+00 5.518071634263981284e-01
1.201621951219513651e+00 1.190457265304541989e+00 5.522494569289778665e-01
1.202621951219513985e+00 1.190456105083547600e+00 5.526917504315578267e-01
1.203621951219513875e+00 1.190454944862553210e+00 5.531340439341375648e-01
1.204621951219513765e+00 1.190453784641558599e+00 5.535763374367173029e-01
1.205621951219513655e+00 1.190452624420564209e+00 5.540186309392970410e-01
1.206621951219513988e+00 1.190451464199569598e+00 5.544609244418770011e-01
1.207621951219513878e+00 1.190450303978575208e+00 5.549032179444567392e-01
1.208621951219513768e+00 1.190449143757580819e+00 5.553455114470364773e-01
1.209621951219513658e+00 1.190447983536586207e+00 5.557878049496163264e-01
1.210621951219513992e+00 1.190446823315591818e+00 5.562300984521961755e-01
1.211621951219513882e+00 1.190445663094597206e+00 5.566723919547759136e-01
1.212621951219513772e+00 1.190444502873602817e+00 5.571048978841511845e-01
1.213621951219513662e+00 1.190443342652608427e+00 5.575094506442991316e-01
1.214621951219513996e+00 1.190442182431613816e+00 5.579140034044471896e-01
1.215621951219513885e+00 1.190441022210619426e+00 5.583185561645950257e-01
1.216621951219513775e+00 1.190439861989625037e+00 5.587231089247429727e-01
1.217621951219513665e+00 1.190438701768630425e+00 5.591276616848908088e-01
1.218621951219513999e+00 1.190437541547636036e+00 5.595322144450389779e-01
1.219621951219513889e+00 1.190436381326641424e+00 5.599367672051868139e-01
1.220621951219513779e+00 1.190435221105647035e+00 5.603413199653347609e-01
1.221621951219513669e+00 1.190434060884652645e+00 5.607458727254825970e-01
1.222621951219514003e+00 1.190432900663658033e+00 5.611504254856306551e-01
1.223621951219513893e+00 1.190431740442663644e+00 5.615549782457786021e-01
1.224621951219513782e+00 1.190430580221669032e+00 5.619595310059264381e-01
1.225621951219513672e+00 1.190429420000674643e+00 5.623640837660743852e-01
1.226621951219514006e+00 1.190428259779680253e+00 5.627686365262224433e-01
1.227621951219513896e+00 1.190420084904146636e+00 5.631731892863702793e-01
1.228621951219513786e+00 1.190404771904740144e+00 5.635777420465182264e-01
1.229621951219513676e+00 1.190389458905333653e+00 5.639822948066660624e-01
1.230621951219514010e+00 1.190374145905927383e+00 5.643868475668142315e-01
1.231621951219513900e+00 1.190358832906520892e+00 5.647914003269620675e-01
1.232621951219513790e+00 1.190343519907114400e+00 5.651959530871100146e-01
1.233621951219513679e+00 1.190328206907708131e+00 5.656005058472578506e-01
1.234621951219514013e+00 1.190312893908301639e+00 5.660050586074059087e-01
1.235621951219513903e+00 1.190297580908895148e+00 5.664096113675538557e-01
1.236621951219513793e+00 1.190282267909488878e+00 5.668141641277016918e-01
1.237621951219513683e+00 1.190266954910082386e+00 5.672187168878496388e-01
1.238621951219514017e+00 1.190251641910675895e+00 5.676232696479976969e-01
1.239621951219513907e+00 1.190236328911269403e+00 5.680278224081456440e-01
1.240621951219513797e+00 1.190221015911863134e+00 5.684323751682934800e-01
1.241621951219513686e+00 1.190205702912456642e+00 5.688369279284414270e-01
1.242621951219514020e+00 1.190190389913050151e+00 5.692414806885894851e-01
1.243621951219513910e+00 1.190175076913643881e+00 5.696460334487373212e-01
1.244621951219513800e+00 1.190159763914237390e+00 5.700505862088852682e-01
1.245621951219513690e+00 1.190144450914830898e+00 5.705029262412243396e-01
1.246621951219514024e+00 1.190129137915424629e+00 5.709688077078242108e-01
1.247621951219513914e+00 1.190113824916018137e+00 5.714346891744238599e-01
1.248621951219513804e+00 1.190098511916611645e+00 5.719005706410235090e-01
1.249621951219513694e+00 1.190083198917205376e+00 5.723664521076231582e-01
1.250621951219514028e+00 1.190067885917798884e+00 5.728323335742229183e-01
1.251621951219513917e+00 1.190052572918392393e+00 5.732982150408225674e-01
1.252621951219513807e+00 1.190037259918986123e+00 5.737640965074222166e-01
1.253621951219513697e+00 1.190021946919579632e+00 5.742299779740218657e-01
1.254621951219514031e+00 1.190006633920173140e+00 5.746958594406217369e-01
1.255621951219513921e+00 1.189991320920766871e+00 5.751617409072213860e-01
1.256621951219513811e+00 1.189976007921360379e+00 5.756276223738210351e-01
1.257621951219513701e+00 1.189960694921953888e+00 5.760935038404206843e-01
1.258621951219514035e+00 1.189945381922547396e+00 5.765593853070205554e-01
1.259621951219513925e+00 1.189930068923141127e+00 5.770252667736202046e-01
1.260621951219513814e+00 1.189914755923734635e+00 5.774911482402198537e-01
1.261621951219513704e+00 1.189899442924328143e+00 5.779570297068195028e-01
1.262621951219514038e+00 1.189884129924921874e+00 5.784229111734193740e-01
1.263621951219513928e+00 1.189868816925515382e+00 5.788887926400190231e-01
1.264621951219513818e+00 1.189853503926108891e+00 5.793546741066186723e-01
1.265621951219513708e+00 1.189838190926702621e+00 5.798205555732182104e-01
1.266621951219514042e+00 1.189822877927296130e+00 5.802864370398180816e-01
1.267621951219513932e+00 1.189807564927889638e+00 5.807523185064177307e-01
1.268621951219513821e+00 1.189792251928483369e+00 5.812181999730173798e-01
1.269621951219513711e+00 1.189776938929076877e+00 5.816840814396170289e-01
1.270621951219514045e+00 1.189761625929670386e+00 5.821499629062169001e-01
1.271621951219513935e+00 1.189746312930264116e+00 5.826158443728165492e-01
1.272621951219513825e+00 1.189730999930857624e+00 5.830817258394161984e-01
1.273621951219513715e+00 1.189715686931451133e+00 5.835476073060158475e-01
1.274621951219514049e+00 1.189700373932044863e+00 5.840134887726157187e-01
1.275621951219513939e+00 1.189685060932638372e+00 5.844793702392153678e-01
1.276621951219513829e+00 1.189669747933231880e+00 5.849452517058150169e-01
1.277621951219513718e+00 1.189654434933825611e+00 5.854026680809654160e-01
1.278621951219514052e+00 1.189639121934419119e+00 5.858402439907414161e-01
1.279621951219513942e+00 1.189623808935012628e+00 5.862778199005171942e-01
1.280621951219513832e+00 1.189608495935606136e+00 5.867153958102928613e-01
1.281621951219513722e+00 1.189593182936199867e+00 5.871529717200686393e-01
1.282621951219514056e+00 1.189577869936793375e+00 5.875905476298446395e-01
1.283621951219513946e+00 1.189562556937386884e+00 5.880281235396204176e-01
1.284621951219513836e+00 1.189547243937980614e+00 5.884656994493961957e-01
1.285621951219513726e+00 1.189531930938574122e+00 5.889032753591719738e-01
1.286621951219514060e+00 1.189516617939167631e+00 5.893408512689478629e-01
1.287621951219513949e+00 1.189501304939761361e+00 5.897784271787236410e-01
1.288621951219513839e+00 1.189485991940354870e+00 5.902160030884994191e-01
1.289621951219513729e+00 1.189470678940948378e+00 5.906535789982751972e-01
1.290621951219514063e+00 1.189455365941542109e+00 5.910911549080510863e-01
1.291621951219513953e+00 1.189440052942135617e+00 5.915287308178268644e-01
1.292621951219513843e+00 1.189465149864393556e+00 5.919663067276026425e-01
1.293621951219513733e+00 1.189525318349850869e+00 5.924038826373784206e-01
1.294621951219514067e+00 1.189585486835308181e+00 5.928414585471544207e-01
1.295621951219513956e+00 1.189645655320765494e+00 5.932790344569301988e-01
1.296621951219513846e+00 1.189705823806222806e+00 5.937166103667059769e-01
1.297621951219513736e+00 1.189765992291680119e+00 5.941541862764816440e-01
1.298621951219514070e+00 1.189826160777137432e+00 5.945917621862576441e-01
1.299621951219513960e+00 1.189886329262594522e+00 5.950293380960334222e-01
1.300621951219513850e+00 1.189946497748051835e+00 5.954669140058092003e-01
1.301621951219513740e+00 1.190006666233509147e+00 5.959044899155849784e-01
1.302621951219514074e+00 1.190066834718966460e+00 5.963420658253608675e-01
1.303621951219513964e+00 1.190127003204423772e+00 5.967796417351366456e-01
1.304621951219513853e+00 1.190187171689881085e+00 5.972172176449124237e-01
1.305621951219513743e+00 1.190247340175338397e+00 5.976547935546882018e-01
1.306621951219514077e+00 1.190307508660795710e+00 5.980923694644642019e-01
1.307621951219513967e+00 1.190367677146252801e+00 5.985299453742398690e-01
1.308621951219513857e+00 1.190427845631710113e+00 5.989675212840156471e-01
1.309621951219513747e+00 1.190488014117167426e+00 5.994050971937914252e-01
1.310621951219514081e+00 1.190548182602624738e+00 5.998465364495064733e-01
1.311621951219513971e+00 1.190608351088082051e+00 6.002888299520862114e-01
1.312621951219513861e+00 1.190668519573539363e+00 6.007311234546659495e-01
1.313621951219513750e+00 1.190728688058996676e+00 6.011734169572456876e-01
1.314621951219514084e+00 1.190788856544453989e+00 6.016157104598255367e-01
1.315621951219513974e+00 1.190849025029911079e+00 6.020580039624052748e-01
1.316621951219513864e+00 1.190909193515368392e+00 6.025002974649850129e-01
1.317621951219513754e+00 1.190969362000825704e+00 6.029425909675647510e-01
1.318621951219514088e+00 1.191029530486283017e+00 6.033848844701447112e-01
1.319621951219513978e+00 1.191089698971740329e+00 6.038271779727244493e-01
1.320621951219513868e+00 1.191149867457197642e+00 6.042694714753041874e-01
1.321621951219513758e+00 1.191210035942654955e+00 6.047117649778839255e-01
1.322621951219514091e+00 1.191270204428112267e+00 6.051540584804638856e-01
1.323621951219513981e+00 1.191330372913569580e+00 6.055963519830436237e-01
1.324621951219513871e+00 1.191393146645668644e+00 6.060386454856233618e-01
1.325621951219513761e+00 1.191500491059165778e+00 6.064809389882030999e-01
1.326621951219514095e+00 1.191607835472662913e+00 6.069232324907830600e-01
1.327621951219513985e+00 1.191715179886160048e+00 6.073655259933627981e-01
1.328621951219513875e+00 1.191822524299656960e+00 6.078078194959425362e-01
1.329621951219513765e+00 1.191929868713154095e+00 6.082501129985222743e-01
1.330621951219514099e+00 1.192037213126651229e+00 6.086924065011022345e-01
1.331621951219513988e+00 1.192144557540148364e+00 6.091347000036819725e-01
1.332621951219513878e+00 1.192251901953645499e+00 6.095769935062617106e-01
1.333621951219513768e+00 1.192359246367142633e+00 6.100192870088414487e-01
1.334621951219514102e+00 1.192466590780639768e+00 6.104615805114214089e-01
1.335621951219513992e+00 1.192573935194136681e+00 6.109038740140011470e-01
1.336621951219513882e+00 1.192681279607633815e+00 6.113461675165808851e-01
1.337621951219513772e+00 1.192788624021130950e+00 6.117884610191606232e-01
